Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,5,49269,48859,50255,"513,11","0,000%",",02030","3526,77","0,00","177931882,0"
TOTAL,5,49269,48859,50255,"513,11","0,000%",",02030","3526,77","0,00","177931882,0"
