Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,5,1166,1116,1218,"36,73","0,000%",",85734","1,94","0,16","2323,0"
TOTAL,5,1166,1116,1218,"36,73","0,000%",",85734","1,94","0,16","2323,0"
