Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
HTTP Request,5,9754,9667,9839,"54,79","0,000%",",10251","3166,48","0,02","31630954,0"
TOTAL,5,9754,9667,9839,"54,79","0,000%",",10251","3166,48","0,02","31630954,0"
